,Acoustic Firmness Index,Atmospheric Pressure at Harvest (Pa),Bitterness Scale,Circumference (mm),Color Intensity (a.u.),Find Distance from Main Vulcano (km),Length (mm),Luminescence Intensity (a.u.),Magnetic orientation (degree),Odor index (a.u.),Seed Count,Skin Thickness (mm),Soil pH where Grown,Sugar Content (mg),Weight (mg),pH,Edible
618,14.9,102583.0,0.0,167.39276461338073,68.37,75.17816375585265,27.69593159752751,0.0002798990791747934,171.96854099520897,19.391548461767922,51.01543108407482,5.0,7.78,14588.0,41693.18259989925,5.07,1.0
619,15.3,98520.0,1.0,239.94084875688793,58.25,63.282540674922416,38.46363299692757,0.0037139244443975183,115.72281351998238,7.608724304579522,97.67585432913867,4.0,7.02,6837.0,110329.18259989924,3.361277837262768,0.0
620,26.8,90523.0,3.0,250.2987925129198,64.45,41.720292027917026,39.98326510686247,0.001179708640750664,217.22771666178943,44.45034459390507,11.888180787695283,4.5,6.96,16943.0,121599.82259989924,3.9654262688573545,0.0
621,15.6,102544.0,0.0,168.79117031785364,47.68,69.11534088967392,27.700324005812263,0.008195840213052072,46.75343616308051,8.285349491287457,77.73996753785828,5.0,7.28,14795.0,43468.18259989925,4.92,1.0
622,34.7,100731.0,3.0,220.2767604197445,65.44,64.89902643618024,34.46747087818407,0.00026235476036957754,215.82094760049236,20.093172577710448,45.26776966419929,4.0,7.25,11308.0,78926.38259989923,3.182079473161733,0.0
623,20.6,93390.0,4.0,182.37031826350974,58.1,8.587238351304341,29.17149127419586,0.008296482350658545,299.22157590154455,7.342404684344275,0.0,2.5,7.06,10917.0,51699.582599899244,3.375053743341695,0.0
624,17.6,104405.0,0.0,210.6719589260713,58.73,44.67770517718197,32.82846336681373,0.0016479861426654191,51.83534369142018,9.130869312774413,109.86433807088238,6.0,6.61,12406.0,74953.18259989924,4.95,1.0
625,23.2,108577.0,4.0,220.09353878383632,59.27,34.60870198674432,35.424476114733814,0.007528213039532724,286.8331082397633,7.809912077934222,67.28344401857665,4.0,6.99,15067.0,86606.18259989924,4.84,1.0
626,17.1,98718.0,7.0,227.90494689796975,61.52,44.023541188641765,36.148115836047275,0.0011370332424797984,158.83448024422745,21.212713533842148,50.575318415984924,1.0,8.02,12679.0,100190.38259989923,3.015683444545458,0.0
627,20.7,102204.0,3.0,249.88606602837902,59.82,82.61867782337218,39.92205533136061,0.0021302009990464433,294.063682640306,21.475065218349894,107.07536978301974,5.0,7.4,9064.0,124827.34259989922,3.989414124393262,0.0
628,23.4,104495.0,3.0,189.38508920450164,54.0,85.36110508197288,30.058637909972784,0.00579084530358068,36.873537383860324,4.65976581918884,12.286658571587282,6.5,6.74,14520.0,52696.18259989924,4.91,1.0
629,24.3,86197.0,3.0,206.43809531629734,69.44,29.20469140097255,33.703743972595795,0.005523200422300438,201.314310148972,9.6178224204351,78.70340580013058,3.0,7.13,13401.0,74855.18259989924,4.9,1.0
630,16.5,108569.0,0.0,155.00917714031,68.41,31.215518110092013,24.971836320229613,0.0013284244377945807,108.82214412021345,9.287279439722528,52.50539139067436,4.5,7.54,12359.0,38354.18259989925,5.08,1.0
631,21.7,102325.0,4.0,227.25088252984554,65.33,32.220418358830926,35.40928149490274,0.0005828937645978489,194.2522374750777,103.42411596930478,55.68766498268853,2.0,7.44,12270.0,84250.54259989923,4.345058789678858,0.0
632,17.4,103343.0,5.0,188.3056325843648,67.2,51.04662892208451,30.714897131624433,6.5372508513064e-05,27.649573147090706,7.408929517037963,0.41351736760882574,2.5,7.74,11540.0,60677.98259989924,3.3482500144365352,0.0
633,22.6,95520.0,2.0,232.53778735179444,64.14,91.77663167758583,37.295718051282975,0.0006143810320143209,331.33451200748556,6.2957465223825455,80.67198673509867,2.5,7.66,8226.0,100346.38259989923,3.4260449025371487,0.0
634,19.5,104431.0,4.0,228.80307518332867,62.83,18.864696422589503,36.0543635664887,0.001974593589951216,212.06807006782864,13.67558164470687,0.0,4.5,7.14,12625.0,92451.58259989924,5.5355703301259265,0.0
635,13.9,95811.0,0.0,221.46237776520692,72.26,53.80052905632738,34.81405934406518,0.0017626376836330567,46.8771929357976,12.967721246858474,0.0,2.0,7.22,10795.0,81016.18259989924,5.16,1.0
636,13.7,102065.0,0.0,201.47712722217082,65.06,15.141285596784952,31.13940201583332,0.013717743799034534,124.47239296794555,4.606201093206916,46.037158308943006,1.5,6.67,13243.0,65045.18259989925,5.08,1.0
637,18.3,100467.0,5.0,229.63704946579267,74.13,3.7371037059539236,36.71765569243552,0.00035730890741199675,245.13541562913673,10.381836168768357,90.18512215524242,5.5,7.44,8426.0,100113.58259989924,5.912199347235985,0.0
638,21.8,107136.0,1.0,204.83166743967126,53.79,16.300853210428915,32.3808180291572,0.0007010201284988699,290.7916730639803,20.042849457908176,2.6874362051235465,7.0,6.45,9178.0,70343.18259989924,5.04,0.0
639,22.4,105625.0,1.0,213.35095644559536,63.82,11.523633713177396,33.4584264741843,0.001505171318928642,120.36373767820736,10.351207684025814,37.764547627105536,7.0,6.99,12825.0,73446.18259989924,4.9,1.0
640,20.0,101287.0,3.0,211.3318537933143,65.36,50.79550869122399,32.78042326962433,0.001259377449600052,50.27142509476247,76.2325238945749,73.43918341787833,3.0,7.3,11476.0,70963.18259989924,5.667362719999595,0.0
641,15.1,101723.0,0.0,221.70112770219617,53.5,18.71680286847275,34.882305331357585,0.001453188812365185,238.5370800246861,9.969363056744873,63.21357715351904,5.5,6.96,14967.0,90239.18259989924,4.74,1.0
642,21.3,102950.0,1.0,201.1473223922296,67.82,14.500489972326902,33.061651169135594,0.002978626359119192,157.4113975907083,13.243115316899534,85.68304782534983,6.0,7.48,9723.0,76473.18259989924,5.03,1.0
643,20.4,101478.0,2.0,183.9469587272463,62.25,103.83940409587552,29.406450953333454,0.006476984945364572,217.9211198228667,14.44342949669385,24.380159782154266,1.0,7.66,7385.0,47754.18259989924,5.03,1.0
644,24.8,100423.0,1.0,252.3967992793437,71.07,16.141698764044335,40.16285466200989,0.0035704285269135575,303.22074795350306,37.82371498324582,0.0,4.5,7.67,5293.0,130846.54259989924,3.984834223287318,0.0
645,15.3,98997.0,0.0,164.2212750488196,53.59,50.03550151323146,26.11793094061932,0.000659659596036836,172.5888467139709,8.112938359659253,33.87062043734839,5.0,7.26,8884.0,33962.18259989925,4.84,0.0
646,27.0,103730.0,6.0,257.8887996284756,74.29,101.21443383579184,40.99658102793686,0.0036389771324322516,75.84257899188489,28.92194843570056,78.56254859433939,3.5,7.42,8376.0,133745.26259989926,3.889578933871058,0.0
647,30.5,105267.0,1.0,201.7276323791073,65.06,44.67918424004722,31.682338372360793,0.0044232544844183186,123.43092731150524,16.269664402991634,47.183242099006506,4.0,6.7,12706.0,56678.382599899225,3.607574325883293,0.0
648,19.7,112060.0,0.0,215.28121913479396,60.08,32.42005953876716,34.177668642166005,0.0019053445733346309,328.14958957910534,9.657673383163814,101.92533944323758,3.0,7.3,14373.0,80108.18259989924,4.96,1.0
649,21.6,103773.0,3.0,256.2792661411695,63.45,102.84216116036276,40.83197731472154,0.0013188995537202295,353.77645729278254,54.575543059295676,45.26529304206893,2.5,7.73,9554.0,137705.26259989926,4.179186199944066,1.0
650,0.6,107132.0,0.0,175.667269652805,68.19,105.58667874861513,27.89060429415101,0.002891475093809833,306.22073588999604,3.083712644726512,31.949587829427827,5.0,7.35,14252.0,40941.18259989925,5.1,1.0
651,21.4,102015.0,1.0,189.9635135559447,54.86,43.93698093048508,30.696630913632188,0.004698639257875007,47.44084933428486,11.409877812516276,44.04223839829771,6.0,7.13,10257.0,61804.78259989925,3.301935844341785,0.0
652,20.0,106883.0,1.0,245.924814802602,66.72,101.80837309748404,38.875284462251585,0.0015970890173589753,1.4400132708185254,23.426550025074118,34.97240332604592,2.5,7.95,11065.0,116898.70259989923,4.1477464256469485,1.0
653,25.7,105159.0,0.0,243.4429372079424,57.98,18.381191480758705,39.50768025427916,0.000381153554019487,59.60520877848442,42.21172358075221,13.14998808665436,3.0,6.89,11162.0,122359.18259989924,3.908501794607824,0.0
654,12.4,105680.0,0.0,178.93072604680387,68.87,21.344862182902723,28.34197905003955,0.0019435415118574883,110.7793542623985,5.815285677344893,0.0,5.0,8.02,13920.0,46810.18259989924,5.16,1.0
655,21.2,97746.0,6.0,255.80514825365694,70.1,66.26603932273667,40.86760089761438,0.008989123311307993,213.51241020428395,24.493846081270416,63.370190821944576,5.0,7.2,13022.0,134352.94259989922,3.8284506192109684,0.0
656,29.2,100962.0,0.0,245.35091458883358,57.22,107.97450853029814,39.05192771644082,0.00013581145655915073,155.04261593920677,24.396232332873925,0.0,4.0,7.15,13410.0,123623.02259989922,4.319468152719579,1.0
657,20.2,107914.0,0.0,217.63542852486287,51.25,102.56247260658283,33.88685929504926,0.007767450387172136,272.0022005671917,9.895392252524106,105.30144181298805,3.5,7.48,13534.0,80064.18259989924,4.8,1.0
658,12.1,89603.0,0.0,161.1777711051965,78.76,109.79733912651977,26.625580135564288,0.0002527721089810439,167.77109824176793,25.7339889084343,45.789030505485,4.0,7.24,14318.0,41194.18259989925,5.3,1.0
659,17.1,97981.0,0.0,216.37457039055397,57.51,23.427302468172275,35.02217974594689,0.00017034979659784206,145.80250959732496,19.409800260465612,78.39282724389675,4.5,6.56,15533.0,87064.18259989924,5.11,1.0
660,20.7,105750.0,0.0,248.64292685891195,63.51,73.45674504013337,39.98379693752704,0.0037034417223023794,348.68585675442716,16.436320350728167,106.39808267991411,4.5,7.74,10956.0,130274.86259989924,4.164071909502174,1.0
661,23.0,112211.0,1.0,180.50442792478069,67.94,4.935526518061604,28.693127072836113,0.0018085822543596319,92.32346451869705,17.786131772869332,0.0,7.0,7.75,10914.0,43992.18259989925,4.85,1.0
662,21.4,104283.0,0.0,208.79057692475763,54.32,27.565478785651404,33.22694777762685,0.0006299029215286289,91.55703636757872,13.344321067145566,69.5433024325487,4.0,7.0,12904.0,78753.18259989924,4.92,1.0
663,27.0,106794.0,4.0,200.41204200938606,67.67,107.60342852319454,31.93817888934821,0.00036404415506551745,344.91569778039366,18.708810199684947,8.74596299735083,3.0,7.88,11935.0,59578.78259989925,5.382766741810159,0.0
664,21.9,93325.0,0.0,185.73966084180367,61.33,104.56939418843639,29.934876497405746,0.0030083822835215053,3.212718492113984,6.371998666465236,105.07728110806983,1.0,7.33,15882.0,54477.18259989924,5.02,1.0
665,23.6,103295.0,3.0,204.03783370387418,71.75,43.196444911207735,33.115568011418176,0.0006547838628713237,205.82338401929817,17.546446175574616,39.9729708354358,5.5,7.31,10337.0,73802.38259989923,5.318901199441723,0.0
666,19.7,99513.0,3.0,210.2831331858891,62.41,45.240400008070615,33.33550379636878,0.00019189547628939413,54.234134897739324,8.121994456734777,45.17035989381638,2.5,6.78,10118.0,74059.18259989924,4.96,1.0
667,24.1,114644.0,1.0,199.42986268663097,58.56,47.55178127417629,30.586250353477944,0.00227308361419866,320.9495303615096,6.983181765269467,20.27806487125821,1.0,7.04,15166.0,54355.18259989924,4.95,1.0
668,22.7,98205.0,5.0,235.79481660128766,56.27,38.73740716731905,37.27625666789444,0.0027043714629158603,27.61725495754127,16.755161164841986,0.10936116942251672,7.0,6.85,11508.0,101229.58259989924,3.534014960222431,0.0
669,22.6,94791.0,2.0,197.3320511241881,62.35,49.516128364914245,31.38978335203769,0.0005377781206345545,231.09097937394571,5.276343770303313,72.81752016265237,4.0,6.91,11094.0,65558.38259989923,3.524244055330354,0.0
670,22.1,103534.0,4.0,199.90687177736248,62.3,10.313058992821759,31.114983530221007,0.001752469678668061,213.52407031680255,4.329862855517507,28.884405366246447,6.5,7.4,11807.0,56225.98259989924,3.3320537202897396,0.0
671,21.2,106222.0,3.0,210.55326771022087,62.12,47.90147800371304,34.55256505065421,0.014474919642646366,177.68945849619996,10.727704146237823,40.94067008212861,4.0,8.16,15613.0,86967.18259989924,4.92,1.0
672,24.9,101656.0,0.0,226.86304311219544,59.1,19.23500848742538,36.14625451728769,0.003144978334822849,212.59631170913306,28.10931387230091,88.88594886104543,4.0,8.07,15322.0,87791.18259989924,5.02,1.0
673,24.5,102141.0,1.0,177.7450989858552,56.06,90.91480416694144,28.518406386339166,0.003117492813315997,254.46866636324665,12.381260395303796,15.839801918996379,4.5,7.45,7834.0,43307.18259989925,4.98,1.0
674,21.5,103735.0,3.0,181.06426200232139,56.49,49.11645085191128,28.977362172315857,0.0009111327351393246,202.37525760528763,8.559809773533917,108.94011147175502,3.5,7.53,11302.0,53664.18259989924,4.68,0.0
675,13.6,104502.0,0.0,221.794270960876,59.38,25.08570635489669,35.906956232982374,0.0015499446401302502,56.91468329894014,8.813036842939779,107.41157948975136,4.5,6.58,12578.0,92314.78259989925,3.4712638506517712,0.0
676,22.9,102211.0,0.0,240.95397859972897,71.48,5.50024508237265,38.128883151581306,0.001656384741109593,317.7033243561788,13.191948589830446,72.26389413339295,3.5,8.83,9557.0,112777.18259989924,5.314912962202637,0.0
677,11.8,97362.0,4.0,245.88446867180727,79.66,44.72574330202743,39.0398147302539,0.00255805223128223,56.44729977484716,29.692469709157766,0.0,2.0,7.78,13112.0,120507.34259989922,4.2960551760431755,0.0
678,15.8,94978.0,6.0,199.4812385466878,86.21,100.39060701013217,31.72544128331202,0.0012889191680601339,219.40047537804904,8.751577448699695,0.0,4.0,7.69,13074.0,64091.98259989924,3.69912392062389,0.0
679,31.8,98021.0,1.0,262.1314804269418,77.55,16.88909514628958,41.200477828240736,0.0018645729147277134,318.53688143935346,21.05496119863145,23.361341732001947,4.5,7.7,7606.0,142264.30259989924,3.8585746028658754,0.0
680,22.2,109066.0,0.0,206.5785719572442,57.65,44.50922111609195,32.20003326062602,0.0026113963232731875,358.6241299797069,25.129295340828147,101.29143243034295,2.5,7.16,11003.0,65935.18259989924,5.5489631347506805,0.0
681,19.3,98225.0,0.0,195.62595737918855,63.9,69.80674662301692,31.63105576308941,0.00382189296780022,275.9205786149261,9.515223015192065,0.0,4.0,6.57,14039.0,57396.18259989924,4.97,1.0
682,30.2,106103.0,1.0,242.8918902072956,66.21,108.8390868871894,38.79257760699008,0.00020570631367679423,142.02359304155925,33.28810451875871,51.47074223064041,2.0,7.32,9431.0,117929.98259989923,5.446615663751078,0.0
683,29.3,95599.0,7.0,193.6863934080566,53.12,49.48758459040059,30.816703717953395,0.0007361381971461534,13.735680399969699,8.02210167606202,54.70187766514847,3.0,8.18,9659.0,60895.18259989924,3.688234336690359,0.0
684,28.5,98467.0,0.0,212.66693068595595,69.26,19.18317901052555,34.13792280679897,0.0019841135176754303,281.4849534963026,8.752328868944035,80.83280428551677,5.5,7.64,14427.0,79910.18259989924,5.04,1.0
685,11.5,100521.0,0.0,213.79974842785776,61.63,90.64916796660107,34.41484804214455,0.0015450012096204458,194.42898077620788,15.889845353192534,18.38456088496227,6.0,7.36,13743.0,78707.18259989924,5.01,1.0
686,18.1,94558.0,0.0,217.28314611453132,58.52,37.35267537427659,34.19892153305971,0.0012426908354051336,9.276276440209102,10.967671682590636,20.030914597344378,4.5,7.24,13237.0,84335.18259989924,4.86,1.0
687,23.2,104787.0,7.0,205.3023259811256,57.59,49.56866636965533,32.95397112413387,0.0007954234768880814,171.96066624233814,16.79636878587848,6.207542607349243,2.5,6.97,11487.0,69308.18259989924,4.72,0.0
688,17.3,98394.0,5.0,234.9049757579374,56.49,15.423752928017747,37.516405290013196,0.000670717330714114,252.28291464050506,22.248628255428038,105.13461374726815,6.0,6.21,12643.0,101683.18259989924,3.757813320788844,0.0
689,17.7,113973.0,3.0,208.4141111924756,59.96,30.9865222471377,33.455858246845175,0.001379309694904204,20.586923631836186,16.84891498129666,51.60093506116962,6.0,7.17,8657.0,84709.18259989924,5.475086477845189,0.0
690,23.2,94850.0,0.0,247.75779864578965,60.84,8.938754224867516,39.375808809702605,0.009489318010599492,135.06691091041873,35.317825396224315,0.0,3.0,6.85,10465.0,124137.58259989924,3.984939192750157,0.0
691,20.5,93453.0,0.0,198.89306713308278,60.61,33.512373244087094,31.987563296542383,0.0006919096330381335,35.207363798206316,13.25557379919725,14.46506687504477,4.5,7.06,11845.0,71186.18259989924,4.82,0.0
692,22.6,102647.0,2.0,228.16598015329117,64.39,6.8026827326667405,36.61147312217562,0.0014592525774264503,113.44980585581519,22.668735684072047,37.154982442259374,4.0,8.87,10604.0,92163.34259989922,4.185563482255008,0.0
693,17.0,109758.0,0.0,165.3761005613026,70.63,37.4006558614741,26.294726035963027,0.0036547275453721736,25.454216727386164,9.375921027091675,4.3867293920939225,3.0,7.0,11725.0,39189.18259989925,4.87,1.0
694,21.8,103376.0,0.0,216.53112877954925,64.01,47.96996314512134,34.610948160715324,0.0019100561916937096,252.1974357206442,24.438967344403935,85.85986803978051,4.5,6.92,11028.0,82138.18259989924,4.84,1.0
695,27.6,96362.0,5.0,202.75685267367027,57.91,16.0514562188097,32.433263943720185,0.0001769199546425247,51.3043414977375,8.378898344186746,0.0,4.5,7.39,9685.0,65348.18259989925,5.13,0.0
696,23.3,102090.0,1.0,221.90152399670987,63.98,39.77515770295017,35.261904323160536,0.0025286842403348456,214.95380902669658,13.19657324851439,5.938172319573415,3.5,8.57,10364.0,92652.94259989922,4.164354351216572,1.0
697,11.6,98614.0,0.0,186.11357202373952,66.41,48.546991995579866,29.361806064574104,0.00021689313548632774,341.76916058439167,26.4634031959122,64.50851515770077,1.5,7.2,12322.0,48909.18259989924,5.11,1.0
698,26.6,101892.0,0.0,191.34046778742874,71.96,50.79418960524998,29.931889625469186,0.0029998092791726993,40.90651468949682,10.859335442511924,49.508048124772614,5.0,8.06,10801.0,52937.18259989924,5.06,1.0
699,38.7,104972.0,7.0,234.13970141375464,63.45,15.768004733028238,37.91365441482772,0.00017336276568582777,97.74439943423926,15.361797787598892,7.59085561534453,7.0,6.43,7556.0,105718.78259989925,5.361611708172757,0.0
700,23.4,103544.0,0.0,187.48369745825025,53.69,36.52889631853374,30.751663025047304,0.005171059204474978,300.354119623745,6.876804330152474,36.32522329604753,4.0,6.63,13810.0,57198.18259989924,4.85,1.0
701,27.3,100659.0,5.0,220.00250711868486,61.25,4.026436766223887,35.5614144892056,0.0007327183583522865,235.3427168700381,18.267429594936825,38.736381302771285,6.5,6.9,11624.0,88014.70259989923,4.228306590260546,0.0
702,18.1,106073.0,1.0,223.42838798848788,84.23,36.276469525983586,36.39355903344728,0.007590397466618848,208.86715232379484,6.148506487778109,16.806912324381912,3.5,8.05,12842.0,95807.98259989923,3.8838338679947553,0.0
703,24.7,100406.0,1.0,221.51792975316354,73.37,71.77574144931324,35.13168718069052,0.004651297288840173,174.36017157793745,19.995629421065978,90.21788443749837,5.5,8.02,10868.0,87607.18259989924,3.769485490969873,0.0
704,21.3,100945.0,1.0,193.31048525418996,61.3,7.207859528391895,30.67125527824279,0.003199775378240635,26.10799736080891,22.755639698063217,64.07570784426133,1.5,6.63,11287.0,65444.382599899225,-3.317359841222874,0.0
705,14.4,106151.0,3.0,221.0522889963212,60.26,41.428710253719046,34.9432638705825,0.006833267795441415,91.42663931625492,5.481827445262667,68.28410539593543,2.5,7.03,12841.0,84439.18259989924,4.86,1.0
706,15.7,108226.0,1.0,237.4559041625128,52.51,10.225982443277573,38.2378192170841,0.0008981087010205665,277.10828756174334,9.361976443688414,54.37429805874527,2.5,7.92,10022.0,109370.38259989923,5.594825221601991,0.0
707,20.1,97357.0,3.0,220.53777720867882,55.55,14.690740970442816,34.884895897668756,0.002005820849048455,90.73529375689982,12.307526059637851,39.57310783410747,5.0,7.03,15422.0,83384.18259989924,4.98,1.0
708,27.6,100201.0,0.0,214.06523708536486,64.49,49.8525070124389,34.68070898035143,0.004278780685724898,167.9908178052975,15.125585500303856,109.59656010491344,5.0,7.78,11499.0,81685.18259989924,4.65,1.0
709,16.1,98134.0,0.0,218.94811651129498,56.98,39.241480866929926,35.10689853712923,0.00016764083502156035,260.72235185338786,11.146284856871631,17.347229820861372,3.0,6.09,16446.0,85108.78259989925,3.340229009601115,0.0
710,35.1,100499.0,1.0,234.94716999020616,59.82,95.97384761857548,37.668690778380004,0.0004461397374381375,49.824949784489085,29.897944828438344,103.69234329454386,5.0,7.19,11075.0,103684.78259989926,3.9149845587620264,0.0
711,17.5,100845.0,0.0,163.26493644424426,60.31,55.282910108615496,26.267535021271623,0.0018548010858409135,198.09370171668166,4.995233240212743,78.31703552748445,2.0,7.48,11488.0,35195.18259989925,5.05,1.0
712,25.7,101320.0,2.0,211.99028338398796,63.38,7.420615217503905,33.77542152793531,0.0011479220823578452,61.27747415323088,16.42901163088981,17.63007322103772,2.5,7.1,14055.0,80642.18259989924,4.97,0.0
713,24.6,113497.0,0.0,219.30636315008363,61.41,17.25624690145066,34.507489380653,0.001407687510530603,174.72540337770684,12.783868354610252,92.08927069137395,2.0,6.71,14208.0,84572.18259989924,4.89,1.0
714,24.0,105847.0,3.0,199.18485326306717,64.84,14.778625217912225,30.763408010437374,0.00031186806481322036,260.1784744734662,7.265927331925303,0.0,3.5,7.2,14226.0,53226.18259989924,4.94,1.0
715,23.4,95973.0,3.0,189.48834179322355,55.53,109.95251086191027,29.4563573811046,0.012702429118615417,88.96774379623015,14.563251395675127,0.0,1.0,7.51,14155.0,47477.18259989924,4.83,1.0
716,19.9,89154.0,4.0,261.43540746546677,65.59,60.215489557430125,40.818200047048194,0.0033654044044053606,318.02625234764724,4.591541006034171,69.94188146512825,3.5,6.94,7644.0,140387.98259989923,4.589930413284901,0.0
717,21.0,103142.0,0.0,194.55886470630944,58.94,46.514654879803764,29.96025857268739,0.002429525383655722,45.19742585355135,11.78966263053674,26.538704848353632,3.5,7.57,11106.0,51203.18259989924,4.9,1.0
718,25.6,99838.0,2.0,213.50430040111206,68.37,26.80144954332755,34.128748521068125,0.0011885525490486458,144.98886706582894,3.2227384908552255,74.25776815396637,4.0,7.48,6651.0,81691.18259989924,3.191720357059104,0.0
719,17.9,104162.0,2.0,200.304440391445,59.42,18.326723613962454,32.20841775894979,0.001766647282267105,232.49550275420478,6.503210943607639,0.0,4.0,6.6,11858.0,67082.38259989923,3.8045097278978863,0.0
720,23.4,106081.0,0.0,184.83015085101354,60.28,24.98596357135314,29.934493244238418,0.00045849325453613135,311.53021538495284,10.207772790959602,99.38977834930941,4.0,6.23,14116.0,55180.18259989924,5.02,1.0
721,25.6,97907.0,0.0,220.59862184021353,52.49,51.87672253065958,35.058166377762646,0.004144826553172449,4.992242602443664,6.076110026185946,80.59632023382781,5.0,7.11,12222.0,82411.18259989924,4.91,1.0
722,19.3,108537.0,0.0,213.22689913997775,57.45,23.84052169549622,34.292956296143814,0.0007213766274359668,111.90785213721142,11.367172285600148,55.66611274143081,4.5,6.99,14995.0,87882.18259989924,4.86,1.0
723,25.2,106891.0,7.0,249.3667258128832,62.97,19.416988119499184,39.62274727001712,0.010727329074252579,67.82577002781085,15.159352458148888,0.0,2.0,7.32,12817.0,122609.74259989921,3.8754554695440264,0.0
724,34.6,102987.0,1.0,202.70550858337594,70.18,109.50344342534777,31.910558861986278,0.0003070659513464704,77.12852209346507,33.48097928773255,32.25164615453303,1.5,7.43,11707.0,70791.58259989924,5.319466629146525,0.0
725,34.5,102120.0,1.0,224.80615542440145,67.82,26.498611130071914,35.69242836448923,0.0016753693069656499,259.9236230793213,10.426428141887005,90.24071866037735,6.0,8.81,7552.0,90266.38259989923,3.2500744090066283,0.0
726,22.5,100089.0,2.0,213.58207698765463,56.95,35.24603338906621,34.07022662538417,0.003814850299023816,322.5500801115219,8.632046243138172,88.03661037581547,5.5,7.33,11873.0,76551.18259989924,5.0,1.0
727,17.3,100576.0,0.0,193.81575643144575,60.22,16.967691120692045,31.028779247726973,0.004836636814433244,333.98491909364645,13.582436506326905,89.18485100256513,5.0,7.64,11371.0,69169.18259989924,4.97,1.0
728,12.0,98521.0,4.0,205.55930039219814,71.42,96.32331495808802,32.264434496174715,0.002923270071636592,120.947139481761,3.2510965402984118,7.703417691389209,5.5,6.99,14101.0,70897.18259989924,5.1,1.0
729,22.9,102408.0,5.0,255.63844717392064,61.27,92.88207313427247,40.21440185990987,0.00020087063449609406,210.7387597315516,35.11781517071631,32.04784919910889,3.0,7.31,8763.0,133139.0225998992,3.972150473644395,0.0
730,25.9,99851.0,2.0,210.82293805235525,78.57,43.18331262394209,34.326622662327786,0.0013636545467036296,255.4033882541924,6.808777708086098,98.09935968782077,6.5,7.99,10084.0,79253.98259989923,3.026244819419783,0.0
731,19.1,104915.0,0.0,195.3812364910757,59.46,104.33499667168562,31.710262849114088,0.006556801937925985,46.15869745188763,12.925381902867931,26.729071257600538,3.5,6.89,14675.0,57096.18259989924,5.17,1.0
732,19.9,102474.0,0.0,185.65541688232622,60.58,16.054891994608006,30.103411718249856,0.005087130642195342,284.71491049317507,3.607312508700771,44.78239544994601,4.0,7.4,13091.0,48180.18259989924,4.87,1.0
733,18.8,101601.0,2.0,267.2409597669993,56.96,6.975315056637725,41.95987212275333,0.0005044138545169127,62.484159400098555,25.10864815851468,71.22422145498105,6.0,6.71,10796.0,141413.26259989926,4.191047049877171,0.0
734,15.8,97198.0,5.0,209.67904512167001,63.22,36.511865335804885,33.85711601265742,0.0005841559766254381,162.72547014387118,3.353010701948979,2.1803026193503747,5.0,6.91,5588.0,73047.18259989924,4.78,0.0
735,19.9,97869.0,3.0,216.7644781774916,66.58,11.469918199235305,34.94593931031391,0.0008674336873812665,2.3207815348395755,14.416638679208136,73.78808239678672,3.5,8.41,10023.0,86923.18259989924,3.860488186038179,0.0
736,25.9,102505.0,0.0,260.5027942324233,65.69,49.193128012431686,40.446020180438424,0.0009939705847727038,159.28579304004137,16.239531655288328,106.14594867305685,3.5,6.63,8767.0,132440.62259989922,4.581417206373802,1.0
737,11.7,104358.0,1.0,232.5492966736079,66.3,30.791461391222768,37.53472156127415,0.004938455399470382,41.86484412962664,19.676557649978964,99.9752787508983,5.0,6.64,15086.0,102430.78259989925,3.7146101654101797,0.0
738,19.9,96600.0,4.0,195.00190702239777,63.03,15.142699375685613,31.430205197435708,0.0005650562233747844,254.95050433422347,8.831278943098301,12.945554823404827,4.5,7.29,9486.0,68545.18259989924,4.91,0.0
739,12.1,107379.0,0.0,166.15993025456544,65.69,97.71637465184493,26.678284834544293,0.005990827446733605,67.41941217706979,12.951568477058235,57.749343635003314,3.5,7.31,11744.0,38812.18259989925,5.03,1.0
740,20.3,103952.0,1.0,210.2594126095298,62.15,42.61179777881371,32.5825146074581,0.0005506505620498015,97.39374788631132,12.993892133949988,101.02637578653811,4.5,6.89,11247.0,67722.18259989924,4.95,0.0
741,26.7,95915.0,2.0,211.7953017128155,55.46,37.89040570253224,33.99895354784707,0.0003279774937347213,153.9481179404628,8.347422972780064,0.0,4.5,8.2,11959.0,72483.58259989924,3.182400281637098,0.0
742,18.8,106495.0,0.0,210.91011983583135,61.69,45.78735131710268,33.791611656746554,0.01065400289463689,358.89818810222994,17.297643420065036,5.099023950715445,5.0,6.87,15295.0,81598.18259989924,5.01,1.0
743,19.8,99200.0,0.0,232.41857037642905,59.68,43.07298755632175,37.039516515838734,0.0036290737134903944,90.58292989880785,39.47739990906768,8.588279067102398,5.5,6.85,9919.0,101171.98259989923,4.09261865700804,1.0
744,22.0,101662.0,1.0,211.66632225692382,66.57,48.32344118179578,33.713230532178855,0.0005133159939330568,176.8346920272968,19.083686358451153,57.2375463849601,4.5,6.87,10003.0,76184.18259989924,5.12,1.0
745,15.9,95309.0,1.0,245.17554661257628,66.59,35.77682800962565,39.34799116991873,0.007168988961937255,49.6040858798881,11.019109616470207,90.98126689171968,5.0,6.39,12678.0,116967.82259989923,4.469697310030396,1.0
